user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.421, 10.795)",2024-12-12 00:39:45,2024-12-12 05:39:45,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-10-31 10:24:49,2024-11-01 16:24:49,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2025-02-10 00:13:02,2025-02-11 08:13:02,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2024-10-29 23:57:54,2024-10-30 21:57:54,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.4195, 10.7705)",2025-02-03 22:36:48,2025-02-05 17:36:48,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-08-07 22:02:53,2024-08-09 07:02:53,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2025-01-16 12:47:35,2025-01-18 06:47:35,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.428, 10.775)",2024-12-04 08:44:03,2024-12-04 21:44:03,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2024-08-25 11:02:34,2024-08-26 13:02:34,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4235, 10.8)",2025-01-17 21:17:46,2025-01-18 02:17:46,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-09-04 17:37:32,2024-09-05 14:37:32,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.425, 10.782)",2025-02-28 21:24:16,2025-03-01 18:24:16,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-10-15 13:25:47,2024-10-16 11:25:47,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2024-12-22 09:55:46,2024-12-23 00:55:46,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.426669, 10.790072)",2025-01-10 06:57:47,2025-01-11 12:57:47,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2025-02-12 03:21:07,2025-02-12 12:21:07,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2024-11-21 18:15:14,2024-11-22 16:15:14,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2024-12-29 02:35:55,2024-12-29 10:35:55,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-08-07 11:35:44,2024-08-07 23:35:44,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.426669, 10.790072)",2024-12-07 15:10:09,2024-12-07 17:10:09,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2025-02-18 22:08:40,2025-02-19 04:08:40,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-10-04 10:45:33,2024-10-05 06:45:33,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-22 12:31:14,2024-12-23 05:31:14,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-11-30 09:38:10,2024-12-01 10:38:10,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2024-09-05 21:06:36,2024-09-07 03:06:36,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-09-06 08:08:07,2024-09-06 20:08:07,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.428, 10.775)",2024-10-24 09:13:36,2024-10-26 05:13:36,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2025-01-17 11:50:41,2025-01-17 20:50:41,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-12-28 11:26:35,2024-12-28 14:26:35,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2025-02-15 21:48:08,2025-02-16 23:48:08,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4235, 10.8)",2024-12-17 08:40:17,2024-12-18 08:40:17,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2024-08-17 12:54:39,2024-08-18 14:54:39,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-12-25 13:53:29,2024-12-25 21:53:29,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-11-14 23:41:47,2024-11-16 00:41:47,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2025-02-06 22:50:19,2025-02-08 09:50:19,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.428, 10.775)",2024-12-06 04:53:27,2024-12-07 04:53:27,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.426669, 10.790072)",2025-03-02 10:47:30,2025-03-03 15:47:30,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.426669, 10.790072)",2024-08-27 16:39:11,2024-08-29 10:39:11,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.421, 10.795)",2025-02-12 01:37:50,2025-02-12 02:37:50,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2025-01-12 21:22:20,2025-01-13 11:22:20,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-12-23 22:33:04,2024-12-24 10:33:04,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-09-22 17:03:52,2024-09-22 18:03:52,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2024-12-30 18:38:09,2024-12-31 23:38:09,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4278, 10.7856)",2025-02-13 08:35:02,2025-02-13 23:35:02,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-11-08 21:04:03,2024-11-10 13:04:03,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.425, 10.782)",2025-01-20 12:38:30,2025-01-22 11:38:30,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2025-03-09 00:56:06,2025-03-10 21:56:06,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.425, 10.782)",2024-08-16 23:51:47,2024-08-17 16:51:47,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-08-03 19:42:48,2024-08-05 15:42:48,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2024-09-29 11:34:16,2024-09-30 05:34:16,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.425, 10.782)",2024-11-29 13:53:28,2024-12-01 01:53:28,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2025-02-10 17:31:07,2025-02-12 02:31:07,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-11-18 19:39:25,2024-11-20 15:39:25,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-08-05 20:19:46,2024-08-07 15:19:46,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-12-12 14:28:26,2024-12-13 12:28:26,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2024-11-23 18:09:25,2024-11-25 10:09:25,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-11-09 21:25:58,2024-11-10 19:25:58,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4278, 10.7856)",2025-01-25 21:58:14,2025-01-26 15:58:14,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4278, 10.7856)",2024-12-05 18:59:44,2024-12-06 17:59:44,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-11-24 16:00:53,2024-11-25 09:00:53,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-17 07:29:15,2024-11-18 06:29:15,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-08-30 06:19:33,2024-09-01 00:19:33,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2024-11-03 22:46:25,2024-11-05 20:46:25,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2025-02-02 11:57:19,2025-02-02 21:57:19,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-01-28 23:03:12,2025-01-29 05:03:12,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2025-03-01 00:07:50,2025-03-02 22:07:50,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-10-20 18:07:58,2024-10-21 08:07:58,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-09-16 16:17:48,2024-09-17 18:17:48,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.428, 10.775)",2024-12-17 04:26:21,2024-12-18 07:26:21,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2024-12-01 13:06:50,2024-12-01 14:06:50,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.426669, 10.790072)",2024-08-06 03:32:18,2024-08-06 21:32:18,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2024-11-20 10:35:04,2024-11-20 19:35:04,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4235, 10.8)",2025-02-15 10:53:59,2025-02-16 12:53:59,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2025-02-22 08:41:54,2025-02-23 13:41:54,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-10-07 01:58:04,2024-10-09 00:58:04,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2025-01-11 13:03:23,2025-01-13 04:03:23,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2025-01-25 16:56:10,2025-01-26 19:56:10,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.426669, 10.790072)",2024-08-05 03:37:02,2024-08-05 11:37:02,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4278, 10.7856)",2024-10-13 02:05:50,2024-10-14 01:05:50,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-22 09:49:04,2024-12-23 12:49:04,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.428, 10.775)",2024-11-22 02:14:13,2024-11-24 02:14:13,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2024-09-26 11:56:23,2024-09-26 19:56:23,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-09-20 16:47:24,2024-09-22 06:47:24,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2025-01-28 12:10:15,2025-01-29 09:10:15,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.43, 10.78)",2024-09-17 12:58:50,2024-09-17 17:58:50,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2025-01-24 07:53:15,2025-01-26 00:53:15,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2024-12-23 18:18:41,2024-12-24 04:18:41,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-08-05 21:16:50,2024-08-06 15:16:50,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2025-02-12 15:37:55,2025-02-12 17:37:55,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.4235, 10.8)",2025-03-11 22:51:02,2025-03-12 18:51:02,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2024-11-01 00:02:04,2024-11-01 12:02:04,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.420148, 10.769726)",2024-10-06 08:45:47,2024-10-07 15:45:47,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-08 14:15:34,2024-12-08 16:15:34,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2025-02-23 22:32:17,2025-02-24 02:32:17,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.43, 10.78)",2024-12-28 10:55:35,2024-12-28 21:55:35,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-29 12:40:01,2024-12-30 19:40:01,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-10-03 15:25:31,2024-10-04 22:25:31,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-12-27 17:11:46,2024-12-28 11:11:46,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2025-02-22 23:40:20,2025-02-23 18:40:20,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-11-02 16:08:53,2024-11-04 01:08:53,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-10-11 21:25:18,2024-10-13 03:25:18,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-10-15 04:43:57,2024-10-15 16:43:57,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4195, 10.7705)",2024-11-16 18:42:43,2024-11-18 00:42:43,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2025-02-27 14:01:07,2025-03-01 03:01:07,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2024-10-01 13:34:23,2024-10-03 08:34:23,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4278, 10.7856)",2025-02-10 06:30:03,2025-02-10 23:30:03,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-12-19 14:55:34,2024-12-20 17:55:34,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2024-12-24 04:55:21,2024-12-26 01:55:21,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4195, 10.7705)",2025-02-22 13:56:26,2025-02-23 07:56:26,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2025-02-05 15:16:26,2025-02-06 20:16:26,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.428, 10.775)",2024-12-03 12:47:09,2024-12-04 12:47:09,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.428, 10.775)",2024-09-23 15:17:31,2024-09-23 17:17:31,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-11-18 22:54:15,2024-11-19 17:54:15,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2024-12-16 20:06:36,2024-12-17 21:06:36,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2025-03-12 15:59:20,2025-03-14 10:59:20,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.43, 10.78)",2025-03-12 09:14:33,2025-03-13 17:14:33,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-10-12 15:02:33,2024-10-12 19:02:33,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2025-02-16 23:28:32,2025-02-17 04:28:32,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.426669, 10.790072)",2024-08-11 11:19:07,2024-08-11 20:19:07,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2024-09-25 02:08:05,2024-09-26 18:08:05,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2025-03-01 07:09:34,2025-03-01 15:09:34,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.421, 10.795)",2025-01-02 15:55:40,2025-01-03 02:55:40,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.426669, 10.790072)",2024-10-13 20:47:12,2024-10-13 22:47:12,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2024-10-17 17:48:24,2024-10-18 21:48:24,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-09-03 19:50:16,2024-09-04 15:50:16,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.428, 10.775)",2025-01-25 15:34:39,2025-01-26 22:34:39,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
