user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.425, 10.782)",2025-01-01 15:51:21,2025-01-02 20:51:21,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.43, 10.78)",2024-11-09 09:58:26,2024-11-09 12:58:26,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.43, 10.78)",2025-03-05 10:03:50,2025-03-05 14:03:50,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.4278, 10.7856)",2025-01-02 03:15:32,2025-01-03 19:15:32,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-10-10 05:44:31,2024-10-11 03:44:31,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-10-28 10:13:42,2024-10-29 03:13:42,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.426669, 10.790072)",2025-01-01 18:40:35,2025-01-01 22:40:35,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.43, 10.78)",2024-09-22 15:03:15,2024-09-24 05:03:15,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.428, 10.775)",2024-12-30 00:17:41,2024-12-30 09:17:41,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.426669, 10.790072)",2025-02-19 06:18:04,2025-02-21 03:18:04,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-09-13 10:11:28,2024-09-14 16:11:28,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2024-09-27 06:05:51,2024-09-29 01:05:51,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2025-02-27 01:10:14,2025-02-27 13:10:14,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4195, 10.7705)",2024-12-22 02:03:20,2024-12-23 08:03:20,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.421, 10.795)",2025-02-01 23:46:28,2025-02-02 15:46:28,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4235, 10.8)",2025-02-01 08:07:40,2025-02-01 23:07:40,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.428, 10.775)",2024-08-13 06:36:13,2024-08-13 13:36:13,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2024-08-23 09:43:41,2024-08-24 13:43:41,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2024-10-23 16:08:24,2024-10-25 13:08:24,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2025-01-12 14:26:00,2025-01-14 01:26:00,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-12-19 01:25:37,2024-12-20 22:25:37,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2025-03-05 21:29:33,2025-03-06 04:29:33,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2024-10-06 01:14:20,2024-10-07 13:14:20,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2024-09-08 10:05:41,2024-09-08 19:05:41,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2024-09-03 06:07:23,2024-09-03 15:07:23,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-11-03 10:11:21,2024-11-04 01:11:21,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2024-10-09 23:38:37,2024-10-11 20:38:37,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.4235, 10.8)",2024-11-19 04:49:51,2024-11-20 10:49:51,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,medium
"(52.422501, 10.786042)",2025-02-16 09:02:58,2025-02-16 13:02:58,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.422501, 10.786042)",2024-08-01 03:23:15,2024-08-02 19:23:15,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.421, 10.795)",2024-10-05 10:04:11,2024-10-06 04:04:11,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-11-02 06:05:39,2024-11-02 17:05:39,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,low
"(52.4235, 10.8)",2024-12-21 09:26:34,2024-12-22 09:26:34,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-12-16 18:12:43,2024-12-18 06:12:43,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.428, 10.775)",2024-08-10 00:04:24,2024-08-10 15:04:24,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.43, 10.78)",2024-08-10 01:01:24,2024-08-11 09:01:24,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.43, 10.78)",2024-09-27 21:29:32,2024-09-29 16:29:32,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.420148, 10.769726)",2024-08-08 17:27:20,2024-08-10 12:27:20,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.421, 10.795)",2024-10-25 23:04:04,2024-10-27 11:04:04,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.428, 10.775)",2024-12-01 04:16:07,2024-12-02 11:16:07,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.428, 10.775)",2024-11-28 19:11:29,2024-11-29 09:11:29,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.421, 10.795)",2024-10-02 02:45:54,2024-10-03 19:45:54,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.43, 10.78)",2024-11-15 13:51:30,2024-11-15 17:51:30,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,high
"(52.4278, 10.7856)",2025-02-21 08:43:00,2025-02-23 05:43:00,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-11-16 10:37:01,2024-11-16 11:37:01,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.425, 10.782)",2024-08-21 20:18:05,2024-08-22 17:18:05,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,high
"(52.426669, 10.790072)",2025-01-10 10:57:08,2025-01-12 01:57:08,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.43, 10.78)",2024-10-31 22:45:26,2024-11-01 13:45:26,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.425, 10.782)",2025-02-01 18:46:10,2025-02-02 18:46:10,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.421, 10.795)",2024-10-14 09:02:14,2024-10-16 09:02:14,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.43, 10.78)",2024-09-30 23:32:11,2024-10-02 07:32:11,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-14 17:05:36,2024-12-14 21:05:36,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4195, 10.7705)",2024-11-23 10:32:50,2024-11-23 18:32:50,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.421, 10.795)",2024-11-28 11:02:18,2024-11-28 20:02:18,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.426669, 10.790072)",2025-02-03 07:43:47,2025-02-03 10:43:47,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.422501, 10.786042)",2024-12-02 04:02:23,2024-12-04 01:02:23,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.425, 10.782)",2025-02-28 22:42:29,2025-03-01 05:42:29,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
"(52.43, 10.78)",2024-11-30 22:09:12,2024-12-01 14:09:12,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-03 10:49:29,2024-08-05 00:49:29,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2025-01-21 00:26:18,2025-01-22 22:26:18,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.421, 10.795)",2024-10-19 09:33:38,2024-10-20 16:33:38,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.43, 10.78)",2025-02-20 01:44:49,2025-02-21 00:44:49,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2024-10-15 18:54:20,2024-10-16 07:54:20,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.425, 10.782)",2024-09-08 23:34:06,2024-09-10 18:34:06,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.428, 10.775)",2024-12-27 21:23:39,2024-12-29 05:23:39,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2024-09-19 17:25:43,2024-09-19 20:25:43,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4235, 10.8)",2025-03-02 12:11:18,2025-03-04 04:11:18,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-09-07 08:05:49,2024-09-08 03:05:49,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2024-10-28 07:05:29,2024-10-29 04:05:29,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-12-23 12:06:14,2024-12-23 16:06:14,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.421, 10.795)",2025-01-16 23:18:14,2025-01-17 12:18:14,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-08-22 23:47:36,2024-08-23 00:47:36,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4235, 10.8)",2024-12-06 03:01:01,2024-12-06 10:01:01,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.4235, 10.8)",2024-10-16 07:29:49,2024-10-17 16:29:49,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2025-02-08 19:06:10,2025-02-08 22:06:10,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.421, 10.795)",2024-11-21 21:31:28,2024-11-23 00:31:28,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,medium
"(52.420148, 10.769726)",2024-08-31 07:03:21,2024-09-01 16:03:21,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.420148, 10.769726)",2025-01-04 05:14:03,2025-01-05 01:14:03,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2025-02-13 09:27:36,2025-02-14 03:27:36,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-11-19 21:39:55,2024-11-21 11:39:55,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-10-22 01:16:09,2024-10-23 23:16:09,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4235, 10.8)",2025-01-27 22:58:11,2025-01-28 22:58:11,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2024-11-25 05:11:25,2024-11-25 08:11:25,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2025-02-24 06:15:08,2025-02-25 15:15:08,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4278, 10.7856)",2025-01-21 18:59:44,2025-01-22 16:59:44,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-10-19 23:54:32,2024-10-21 22:54:32,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.425, 10.782)",2024-10-19 14:28:30,2024-10-19 17:28:30,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-12-22 17:23:09,2024-12-24 09:23:09,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,medium
"(52.425, 10.782)",2024-09-11 13:06:41,2024-09-12 19:06:41,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.422501, 10.786042)",2025-03-01 22:00:06,2025-03-03 11:00:06,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.4235, 10.8)",2024-09-23 11:21:04,2024-09-24 22:21:04,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
"(52.4195, 10.7705)",2025-01-30 02:05:20,2025-01-31 16:05:20,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.425, 10.782)",2024-12-24 00:27:41,2024-12-24 23:27:41,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-11-03 08:06:24,2024-11-04 13:06:24,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,high
"(52.4195, 10.7705)",2024-11-14 09:35:40,2024-11-14 17:35:40,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.428, 10.775)",2025-01-18 21:24:36,2025-01-20 03:24:36,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.421, 10.795)",2024-10-08 14:10:36,2024-10-09 08:10:36,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-11-29 20:51:35,2024-11-30 04:51:35,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.4235, 10.8)",2025-03-07 23:29:38,2025-03-08 12:29:38,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,medium
"(52.421, 10.795)",2024-12-23 04:15:19,2024-12-23 14:15:19,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.428, 10.775)",2025-02-17 19:25:40,2025-02-18 18:25:40,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,high
"(52.426669, 10.790072)",2025-01-14 20:29:59,2025-01-16 09:29:59,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.422501, 10.786042)",2025-01-27 22:13:28,2025-01-29 01:13:28,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.4278, 10.7856)",2024-11-29 22:44:53,2024-12-01 12:44:53,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.428, 10.775)",2024-11-17 18:26:54,2024-11-17 19:26:54,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.426669, 10.790072)",2024-08-30 21:38:06,2024-09-01 03:38:06,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-10-26 08:42:55,2024-10-27 04:42:55,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4235, 10.8)",2024-08-03 22:07:33,2024-08-03 23:07:33,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.4235, 10.8)",2024-08-24 01:59:38,2024-08-24 04:59:38,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.426669, 10.790072)",2024-12-09 21:11:02,2024-12-10 22:11:02,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-08-13 10:20:47,2024-08-13 23:20:47,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.4278, 10.7856)",2024-09-24 19:02:00,2024-09-26 04:02:00,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.422501, 10.786042)",2025-03-02 19:41:36,2025-03-03 01:41:36,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.425, 10.782)",2024-12-15 14:18:57,2024-12-17 09:18:57,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,medium
"(52.43, 10.78)",2024-11-19 23:37:20,2024-11-21 07:37:20,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.428, 10.775)",2024-12-06 10:35:43,2024-12-06 15:35:43,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.422501, 10.786042)",2024-11-02 07:17:21,2024-11-03 07:17:21,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
"(52.4278, 10.7856)",2025-02-18 05:51:19,2025-02-18 19:51:19,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4235, 10.8)",2025-03-10 05:59:46,2025-03-11 11:59:46,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,medium
"(52.43, 10.78)",2025-01-28 20:43:18,2025-01-30 19:43:18,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.428, 10.775)",2025-01-12 02:01:14,2025-01-12 06:01:14,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2024-11-05 17:47:53,2024-11-06 09:47:53,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4235, 10.8)",2024-08-06 02:33:14,2024-08-07 18:33:14,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2025-02-04 06:10:01,2025-02-04 19:10:01,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-10-05 12:27:17,2024-10-07 08:27:17,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-09-08 03:38:43,2024-09-08 20:38:43,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-09-27 22:52:19,2024-09-27 23:52:19,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-11-11 21:24:22,2024-11-12 18:24:22,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4278, 10.7856)",2025-02-05 04:16:02,2025-02-05 08:16:02,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2025-02-10 13:34:26,2025-02-10 17:34:26,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4195, 10.7705)",2024-11-12 09:54:23,2024-11-13 21:54:23,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
